# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Apr  3 08:39:43 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
#
loc_rowid,pl_name,pl_orbsmax,pl_radj,st_mass
2007,HD 106315 b,0.0905000000,0.20697654,1.080000
2008,HD 106315 b,,0.20782287,1.119172
2009,HD 106315 b,0.0901200000,0.19894727,1.070000
2010,HD 106315 b,,0.21333286,
2011,HD 106315 b,,0.21411403,1.154000
2012,HD 106315 b,,0.20073190,1.091000
2013,HD 106315 b,,,
2014,HD 106315 b,0.0888700000,0.21400000,1.027000
2015,HD 106315 c,0.1533000000,0.38451245,1.080000
2016,HD 106315 c,0.1536000000,0.38808101,1.091000
2017,HD 106315 c,,0.36131680,1.330000
2018,HD 106315 c,,0.42697832,1.024000
2019,HD 106315 c,,0.38308983,1.119172
2020,HD 106315 c,0.1503000000,0.39300000,1.027000
2021,HD 106315 c,,0.39066889,1.154000
2022,HD 106315 c,,0.36721477,
2023,HD 106315 c,,,
2024,HD 106315 c,0.1526000000,0.35239540,1.070000
2025,HD 106315 c,,0.44428661,1.079000
2026,HD 106315 c,,,1.070000
2027,HD 10647 b,2.0300000000,,1.100000
2028,HD 10647 b,2.0150000000,,1.110000
2029,HD 10647 b,2.0730000000,,
2030,HD 106515 A b,4.4910000000,,0.930000
2031,HD 106515 A b,4.5900000000,,0.970000
2032,HD 106515 A b,4.4800000000,,0.890000
2033,HD 106515 A b,,,0.888000
2034,HD 106906 b,650.0000000000,,1.500000
2035,HD 106906 b,,,1.320000
2036,HD 10697 b,2.1600000000,,0.990000
2037,HD 10697 b,2.1310000000,,1.112000
2038,HD 10697 b,2.0510000000,,0.990000
2039,HD 10697 b,2.1430000000,,1.130000
2040,HD 10697 b,2.1400000000,,1.130000
2041,HD 10697 b,2.1560000000,,1.155848
2042,HD 107148 b,0.3668000000,,1.105215
2043,HD 107148 b,0.2690000000,,1.120000
2044,HD 107148 c,0.1407000000,,1.105215
2045,HD 108147 b,0.1040000000,,1.270000
2046,HD 108147 b,0.1020000000,,1.220000
2047,HD 108202 b,3.6630000000,,0.739000
2048,HD 108202 b,3.7000000000,,0.740000
2049,HD 108236 b,0.0469000000,0.14150000,0.970000
2050,HD 108236 b,,0.13856166,
2051,HD 108236 b,0.0452700000,0.14408065,0.869000
2052,HD 108236 b,,,0.970000
2053,HD 108236 c,,,0.970000
2054,HD 108236 c,,0.18349108,
2055,HD 108236 c,0.0651000000,0.18450000,0.970000
2056,HD 108236 c,0.0620000000,0.18476224,0.869000
2057,HD 108236 e,0.1367000000,0.27504684,0.869000
2058,HD 108236 e,,,0.970000
2059,HD 108236 e,,0.26787831,
2060,HD 108236 e,0.1400000000,0.27900000,0.970000
2061,HD 108236 f,0.1758000000,0.17994469,0.869000
2062,HD 108341 b,2.0000000000,,0.843000
2063,HD 108341 b,2.0290000000,,0.843000
2064,HD 108863 b,1.4000000000,,1.850000
2065,HD 108863 b,1.3200000000,,1.590000
2066,HD 108863 b,1.4500000000,,2.170000
2067,HD 108874 b,1.0510000000,,0.990000
2068,HD 108874 b,1.0380000000,,0.950000
2069,HD 108874 b,1.0600000000,,1.000000
2070,HD 108874 b,1.0530000000,,0.970000
2071,HD 108874 b,1.0520000000,,0.995578
2072,HD 108874 b,1.0510000000,,0.990000
2073,HD 108874 b,1.0400000000,,1.100000
2074,HD 108874 c,2.8300000000,,0.995578
2075,HD 108874 c,2.7700000000,,0.970000
2076,HD 108874 c,2.6800000000,,0.990000
2077,HD 108874 c,2.6590000000,,0.950000
2078,HD 108874 c,2.6580000000,,0.990000
2079,HD 109246 b,0.3300000000,,1.200000
2080,HD 109246 b,0.3300000000,,1.010000
2081,HD 109271 b,0.0790000000,,1.047000
2082,HD 109271 c,0.1960000000,,1.047000
2083,HD 109286 b,1.2590000000,,0.980000
2084,HD 109749 b,0.0635000000,,1.200000
2085,HD 109749 b,0.0600000000,,1.230000
2086,HD 109749 b,0.0615000000,,1.130000
2087,HD 10975 b,0.9500000000,,1.410000
2088,HD 109833 b,,0.19322988,
2089,HD 109833 b,,0.25765055,1.080000
2090,HD 109833 c,,0.23106472,1.080000
2091,HD 109833 c,,0.23317774,
2092,HD 109988 b,12.5180000000,,0.880000
2093,HD 110014 b,2.1400000000,,2.170000
2094,HD 110014 b,2.5000000000,,2.090000
2095,HD 110014 b,2.1200000000,,2.100000
2096,HD 110067 b,0.0793000000,0.19627119,0.798000
2097,HD 110067 c,0.1039000000,0.21304346,0.798000
2098,HD 110067 d,0.1362000000,0.25443884,0.798000
2099,HD 110067 e,0.1785000000,0.17307551,0.798000
2100,HD 110067 f,0.2163000000,0.23204608,0.798000
2101,HD 110067 g,0.2621000000,0.23258136,0.798000
2102,HD 110082 b,,0.27244276,
2103,HD 110082 b,0.1130000000,0.28548488,1.210000
2104,HD 110113 b,0.0350000000,0.18288875,0.997000
2105,HD 110113 b,,,0.997000
2106,HD 110113 b,,0.19210578,
2107,HD 110113 c,,0.18858523,
2108,HD 110113 c,0.0680000000,,0.997000
2109,HD 110537 b,16.7140000000,,1.020000
2110,HD 11112 b,13.3800000000,,1.070000
2111,HD 111232 b,1.9700000000,,0.840000
2112,HD 111232 b,2.1480000000,,0.960000
2113,HD 111232 b,,,
2114,HD 111232 b,1.9700000000,,0.780000
2115,HD 111232 b,2.0510000000,,0.830000
2116,HD 111232 b,1.9000000000,,0.750000
2117,HD 111232 c,17.2500000000,,0.960000
2118,HD 111232 c,18.8000000000,,0.830000
2119,HD 111591 b,2.5000000000,,1.940000
2120,HD 111998 b,1.8200000000,,1.180000
2121,HD 111998 b,1.9100000000,,1.400000
2122,HD 112300 b,1.3300000000,,1.400000
2123,HD 112570 b,3.9000000000,,1.150000
2124,HD 112640 b,1.7000000000,,1.800000
2125,HD 113337 b,,,
2126,HD 113337 b,1.0220000000,,1.410000
2127,HD 113337 b,0.9200000000,,1.400000
2128,HD 113337 c,6.8050000000,,1.410000
2129,HD 113337 c,,,1.400000
2130,HD 11343 c,0.9230000000,,2.009000
2131,HD 113538 b,1.2400000000,,0.585000
2132,HD 113538 b,0.7100000000,,0.700000
2133,HD 113538 c,2.4400000000,,0.585000
2134,HD 113538 c,2.4300000000,,0.700000
2135,HD 113996 b,1.6000000000,,1.490000
2136,HD 114082 b,0.5109000000,1.00000000,1.470000
2137,HD 114386 b,1.8600000000,,0.800000
2138,HD 114386 b,1.7300000000,,0.600000
2139,HD 114386 b,1.6500000000,,0.680000
2140,HD 114386 c,1.0500000000,,0.800000
2141,HD 114729 b,2.0800000000,,0.930000
2142,HD 114729 b,2.0940000000,,0.955311
2143,HD 114729 b,2.1100000000,,1.000000
2144,HD 114729 b,2.0670000000,,0.936000
2145,HD 114729 b,2.1000000000,,1.240000
2146,HD 114783 b,1.2000000000,,0.920000
2147,HD 114783 b,1.1800000000,,0.900000
2148,HD 114783 b,1.1600000000,,0.853000
2149,HD 114783 b,1.1690000000,,0.850000
2150,HD 114783 b,1.1640000000,,0.866925
2151,HD 114783 c,4.9700000000,,0.866925
2152,HD 114783 c,5.0300000000,,0.900000
2153,HD 114783 c,5.0000000000,,0.900000
2154,HD 114783 c,,,0.853000
2155,HD 11505 b,20.2470000000,,1.030000
2156,HD 11506 b,2.9180000000,,1.268000
2157,HD 11506 b,2.6000000000,,1.510000
2158,HD 11506 b,2.8850000000,,1.220000
2159,HD 11506 b,2.4800000000,,1.190000
2160,HD 11506 b,2.8000000000,,1.120000
2161,HD 11506 b,2.4300000000,,1.120000
2162,HD 11506 b,2.9000000000,,1.240000
2163,HD 11506 b,2.7080000000,,1.240000
2164,HD 11506 c,0.7740000000,,1.240000
2165,HD 11506 c,0.7710000000,,1.220000
2166,HD 11506 c,0.7500000000,,1.120000
2167,HD 11506 c,0.7210000000,,1.240000
2168,HD 11506 c,0.6390000000,,1.120000
2169,HD 11506 d,13.3000000000,,1.268000
2170,HD 11506 d,18.2000000000,,1.220000
2171,HD 11506 d,12.2350000000,,1.120000
2172,HD 115404 A b,0.0880000000,,0.830000
2173,HD 115404 A c,11.3640000000,,0.830000
2174,HD 115954 b,5.0000000000,,1.180000
2175,HD 115954 b,4.5300000000,,1.180000
2176,HD 116029 b,1.6500000000,,0.830000
2177,HD 116029 b,1.7800000000,,1.580000
2178,HD 116029 c,,,1.330000
2179,HD 117207 b,3.7440000000,,1.024232
2180,HD 117207 b,,,1.031000
2181,HD 117207 b,3.7900000000,,1.080000
2182,HD 117207 b,3.7400000000,,0.960000
2183,HD 117207 b,3.7870000000,,1.053000
2184,HD 117207 b,3.7730000000,,1.053000
2185,HD 117207 b,3.7800000000,,1.040000
2186,HD 11755 b,1.0900000000,,0.720000
2187,HD 11755 b,1.0800000000,,0.900000
2188,HD 117618 b,0.1700000000,,1.050000
2189,HD 117618 b,0.1700000000,,1.170000
2190,HD 117618 b,0.1760000000,,1.100000
2191,HD 117618 b,0.1800000000,,1.077000
2192,HD 118203 b,0.0700000000,,1.840000
2193,HD 118203 b,0.0700000000,,1.230000
2194,HD 118203 b,,1.17212264,
2195,HD 118203 b,0.0863500000,1.07600000,1.353000
2196,HD 118203 b,,1.14000000,1.130000
2197,HD 118203 b,0.0707100000,1.13600000,1.251000
2198,HD 118203 b,0.0713000000,1.14000000,1.270000
2199,HD 118203 b,0.0701000000,1.12000000,1.220000
2200,HD 118203 c,6.2800000000,,1.270000
2201,HD 118203 c,6.2000000000,,1.220000
2202,HD 11964 b,,,1.080000
2203,HD 11964 b,3.1600000000,,0.910000
2204,HD 11964 b,3.3400000000,,1.120000
2205,HD 11964 b,3.1850000000,,1.151343
2206,HD 11964 c,0.2290000000,,0.910000
2207,HD 11964 c,0.2315000000,,1.151343
2208,HD 11977 b,1.9300000000,,1.910000
2209,HD 11977 b,1.8900000000,,1.800000
2210,HD 11977 b,1.8900000000,,2.310000
2211,HD 120084 b,4.1200000000,,2.150000
2212,HD 120084 b,4.3000000000,,2.390000
2213,HD 120084 b,4.2100000000,,2.160000
2214,HD 120084 b,4.3410000000,,2.504000
2215,HD 120084 b,4.5130000000,,2.661000
2216,HD 121504 b,0.3300000000,,1.180000
2217,HD 121504 b,0.3300000000,,1.620000
2218,HD 12235 b,0.0540000000,,1.100000
2219,HD 12235 c,22.2100000000,,1.100000
2220,HD 122562 c,0.4060000000,,1.241000
2221,HD 124330 b,0.8600000000,,1.150000
2222,HD 12484 b,0.2970000000,,1.010000
2223,HD 125271 b,10.8170000000,,0.750000
2224,HD 125390 b,3.1840000000,,1.600000
2225,HD 125390 b,3.4960000000,,1.820000
2226,HD 125390 b,3.1600000000,,1.360000
2227,HD 125595 b,0.0800000000,,0.290000
2228,HD 125595 b,0.0809000000,,0.756000
2229,HD 125595 b,,,
2230,HD 125612 b,1.3700000000,,1.190000
2231,HD 125612 b,1.3700000000,,1.091000
2232,HD 125612 b,1.3490000000,,1.050000
2233,HD 125612 b,1.2000000000,,1.100000
2234,HD 125612 b,1.3720000000,,1.110000
2235,HD 125612 c,0.0524000000,,1.110000
2236,HD 125612 c,0.0500000000,,1.091000
2237,HD 125612 c,0.0510000000,,1.050000
2238,HD 125612 d,4.2000000000,,1.091000
2239,HD 125612 d,3.9820000000,,1.050000
2240,HD 125612 d,4.0600000000,,1.110000
2241,HD 12648 b,0.5400000000,,1.200000
2242,HD 12648 b,0.5400000000,,0.670000
2243,HD 126525 b,1.8370000000,,0.897000
2244,HD 12661 b,0.8430000000,,1.158000
2245,HD 12661 b,0.8240000000,,1.084826
2246,HD 12661 b,0.8079000000,,1.020000
2247,HD 12661 b,0.8310000000,,1.000000
2248,HD 12661 b,0.7900000000,,1.070000
2249,HD 12661 b,0.8400000000,,1.200000
2250,HD 12661 b,0.8310000000,,1.000000
2251,HD 12661 c,2.8610000000,,1.084826
2252,HD 12661 c,2.8145000000,,1.020000
2253,HD 12661 c,2.8600000000,,1.000000
2254,HD 12661 c,2.9000000000,,1.000000
2255,HD 12661 c,2.9290000000,,1.158000
2256,HD 126614 b,2.2910000000,,1.021245
2257,HD 126614 b,2.3700000000,,1.260000
2258,HD 126614 b,2.2490000000,,0.960000
2259,HD 126614 b,2.3500000000,,1.145000
2260,HD 127506 b,0.2870000000,,0.730000
2261,HD 128311 b,1.0880000000,,0.837059
2262,HD 128311 b,1.0840000000,,0.828000
2263,HD 128311 b,1.0860000000,,0.828000
2264,HD 128311 b,1.0200000000,,0.800000
2265,HD 128311 b,1.0990000000,,0.840000
2266,HD 128311 b,,,0.828000
2267,HD 128311 c,1.7400000000,,0.828000
2268,HD 128311 c,1.7420000000,,0.837059
2269,HD 128311 c,,,0.828000
2270,HD 128311 c,1.7600000000,,0.840000
2271,HD 128311 c,1.7450000000,,0.828000
2272,HD 128356 b,0.8700000000,,0.650000
2273,HD 128717 b,4.8500000000,,1.212000
2274,HD 129445 b,2.9840000000,,1.090000
2275,HD 129445 b,2.9000000000,,0.990000
2276,HD 130322 b,0.0880000000,,0.790000
2277,HD 130322 b,0.0896000000,,0.836000
2278,HD 130322 b,0.0929000000,,0.932783
2279,HD 130322 b,0.0925000000,,0.920000
2280,HD 130322 b,0.0900000000,,0.850000
2281,HD 131496 b,2.0900000000,,1.610000
2282,HD 131496 b,2.1100000000,,1.620000
2283,HD 131496 b,2.0100000000,,1.340000
2284,HD 13167 b,4.1000000000,,1.350000
2285,HD 13189 b,1.2500000000,,2.240000
2286,HD 13189 b,1.8500000000,,
2287,HD 132406 b,1.9690000000,,1.090000
2288,HD 132406 b,1.9800000000,,1.030000
2289,HD 132406 b,,,
2290,HD 132406 b,,,0.973000
2291,HD 132406 b,1.9800000000,,1.030000
2292,HD 132563 b,2.6200000000,,1.231000
2293,HD 133131 A b,1.4400000000,,0.950000
2294,HD 133131 A c,4.4900000000,,0.950000
2295,HD 133131 B b,6.1500000000,,0.930000
2296,HD 134060 b,0.0444000000,,1.095000
2297,HD 134060 c,2.3928000000,,1.095000
2298,HD 134606 b,0.1046000000,,1.046000
2299,HD 134606 c,0.3007000000,,1.046000
2300,HD 134606 d,1.9410000000,,1.046000
2301,HD 134606 e,0.0527000000,,1.046000
2302,HD 134606 f,0.1784000000,,1.046000
2303,HD 134987 b,0.8180000000,,1.092644
2304,HD 134987 b,0.8100000000,,1.100000
2305,HD 134987 b,0.8200000000,,1.050000
2306,HD 134987 b,0.8200000000,,1.100000
2307,HD 134987 b,0.8100000000,,1.100000
2308,HD 134987 c,5.8000000000,,1.100000
2309,HD 134987 c,6.6200000000,,1.092644
2310,HD 135344 A b,16.5000000000,1.45000000,
2311,HD 135625 b,5.4000000000,,1.280000
2312,HD 135694 b,0.1200000000,0.22392759,0.900000
2313,HD 135694 b,,0.19466801,
2314,HD 135694 b,0.1246950000,0.25488491,1.020000
2315,HD 135694 b,0.1200000000,0.22589148,0.913000
2316,HD 135872 b,4.1720000000,,1.646000
2317,HD 136118 b,2.3270000000,,1.180000
2318,HD 136118 b,2.3530000000,,1.210000
2319,HD 136352 b,0.0981000000,,
2320,HD 136352 b,,0.13758725,
2321,HD 136352 b,0.0934000000,,0.810000
2322,HD 136352 b,0.0963000000,0.14657889,0.876000
2323,HD 136352 b,0.0969000000,0.13221518,0.906000
2324,HD 136352 b,0.0964000000,0.14845239,0.870000
2325,HD 136352 c,0.1750000000,,
2326,HD 136352 c,0.1729000000,0.23267018,0.906000
2327,HD 136352 c,,0.24132684,
2328,HD 136352 c,0.1666000000,,0.810000
2329,HD 136352 c,0.1721000000,0.26014854,0.870000
2330,HD 136352 c,0.1717000000,0.25488491,0.876000
2331,HD 136352 d,0.4128000000,,0.810000
2332,HD 136352 d,0.4250000000,0.22856672,0.870000
2333,HD 136352 d,0.4243000000,0.22365994,0.876000
2334,HD 136352 d,0.4285000000,,0.906000
2335,HD 136352 d,,0.14460125,
2336,HD 136352 d,0.4330000000,,
2337,HD 136418 b,1.2900000000,,1.480000
2338,HD 136418 b,1.3200000000,,1.330000
2339,HD 136925 b,5.1300000000,,0.875104
2340,HD 13724 c,0.5340000000,,1.004000
2341,HD 137388 b,0.8900000000,,0.860000
2342,HD 137388 b,0.8900000000,,0.680000
2343,HD 137496 b,0.0273200000,0.11687057,1.040000
2344,HD 137496 c,1.2163000000,,1.040000
2345,HD 13808 b,0.1051900000,,0.771000
2346,HD 13808 c,0.2554000000,,0.771000
2347,HD 13908 b,0.1540000000,,1.290000
2348,HD 13908 c,2.0300000000,,1.290000
2349,HD 13931 b,,,1.022000
2350,HD 13931 b,5.1500000000,,1.022000
2351,HD 13931 b,5.1500000000,,1.300000
2352,HD 13931 b,5.3380000000,,1.022000
2353,HD 13931 b,5.3230000000,,1.015973
2354,HD 139357 b,2.3600000000,,1.350000
2355,HD 139357 b,2.9490000000,,2.690000
2356,HD 139357 b,2.3500000000,,1.350000
2357,HD 1397 b,0.1097000000,1.02600000,1.324000
2358,HD 1397 b,,1.08982327,
2359,HD 1397 b,,,1.324000
2360,HD 1397 b,0.1003000000,1.02300000,1.257000
2361,HD 14067 b,5.2900000000,,2.400000
2362,HD 14067 b,3.4000000000,,2.400000
2363,HD 14067 b,5.1500000000,,2.400000
2364,HD 14067 b,5.3000000000,,
2365,HD 14067 b,5.2360000000,,2.577000
2366,HD 140901 b,0.0850000000,,0.990000
2367,HD 140901 c,11.8000000000,,1.060000
2368,HD 140901 c,7.4210000000,,0.990000
2369,HD 141004 b,0.1225000000,,
2370,HD 141004 b,0.1238000000,,1.051904
2371,HD 141399 b,0.4225000000,,1.140000
2372,HD 141399 b,0.4150000000,,1.070000
2373,HD 141399 b,0.4176000000,,1.091086
2374,HD 141399 c,0.6890000000,,1.070000
2375,HD 141399 c,0.6930000000,,1.091086
2376,HD 141399 c,0.7023000000,,1.140000
2377,HD 141399 d,2.1140000000,,1.091086
2378,HD 141399 d,2.0900000000,,1.070000
2379,HD 141399 d,2.1348000000,,1.140000
2380,HD 141399 e,5.0000000000,,1.070000
2381,HD 141399 e,4.5000000000,,1.091086
2382,HD 141399 e,4.8968000000,,1.140000
2383,HD 141937 b,1.4877000000,,1.030000
2384,HD 141937 b,1.5000000000,,1.090000
2385,HD 141937 b,1.5200000000,,1.100000
2386,HD 141937 b,,,
2387,HD 142 A d,0.4740000000,,1.210000
2388,HD 142 b,,,
2389,HD 142 b,1.0390000000,,1.210000
2390,HD 142 b,1.0000000000,,1.150000
2391,HD 142 b,1.0450000000,,1.240000
2392,HD 142 b,1.0200000000,,1.232000
2393,HD 142 c,6.8000000000,,1.232000
2394,HD 142 c,9.8110000000,,1.210000
2395,HD 142022 A b,3.0300000000,,0.990000
2396,HD 142022 A b,2.9390000000,,0.980000
2397,HD 142022 A b,2.9300000000,,0.900000
2398,HD 142245 b,2.7800000000,,3.500000
2399,HD 142245 b,2.7700000000,,1.690000
2400,HD 142415 b,1.0500000000,,1.030000
2401,HD 142415 b,1.0600000000,,1.070000
2402,HD 143105 b,0.0379000000,,1.510000
2403,HD 143361 b,2.0500000000,,1.060000
2404,HD 143361 b,1.9940000000,,0.968000
2405,HD 143361 b,1.9880000000,,0.968000
2406,HD 143361 b,2.0000000000,,0.950000
2407,HD 143361 b,2.0000000000,,0.950000
2408,HD 143361 b,1.9800000000,,0.950000
2409,HD 143811 AB b,64.0000000000,,1.300000
2410,HD 143811 AB b,63.0000000000,1.40000000,1.320000
2411,HD 144899 b,0.2420000000,,1.160000
2412,HD 145377 b,0.4500000000,,1.200000
2413,HD 145377 b,0.4500000000,,1.120000
2414,HD 145457 b,0.7620000000,,1.900000
2415,HD 145457 b,0.7600000000,,1.900000
2416,HD 145457 b,0.6100000000,,1.000000
2417,HD 145457 b,0.7600000000,,1.230000
2418,HD 145675 c,11.9240000000,,0.910000
2419,HD 145675 c,20.0000000000,,0.970000
2420,HD 145675 c,16.4000000000,,0.969205
2421,HD 145934 b,4.6000000000,,1.748000
2422,HD 145934 b,4.7300000000,,1.812692
2423,HD 145934 b,4.8900000000,,2.058000
2424,HD 1461 b,0.0636000000,,1.030640
2425,HD 1461 b,0.0634380000,,1.018000
2426,HD 1461 b,,,1.030000
2427,HD 1461 b,0.0634000000,,1.020000
2428,HD 1461 c,0.1117000000,,1.020000
2429,HD 1461 c,0.1121000000,,1.030640
2430,HD 147018 b,0.2388000000,,0.927000
2431,HD 147018 c,1.9220000000,,0.927000
2432,HD 147379 b,,,0.580000
2433,HD 147379 b,0.3230000000,,0.600000
2434,HD 147379 b,0.3193000000,,0.580000
2435,HD 147379 b,0.3315000000,,0.648011
2436,HD 147513 b,1.3200000000,,1.110000
2437,HD 14787 b,1.7000000000,,1.430000
2438,HD 147873 b,0.5220000000,,1.380000
2439,HD 147873 c,1.3600000000,,1.380000
2440,HD 148156 b,2.4500000000,,1.220000
2441,HD 148164 b,0.9930000000,,1.210000
2442,HD 148164 c,6.1500000000,,1.210000
2443,HD 149026 b,0.0432000000,,1.300000
2444,HD 149026 b,0.0436400000,0.81100000,1.340000
2445,HD 149026 b,,,
2446,HD 149026 b,,,1.294000
2447,HD 149026 b,,,
2448,HD 149026 b,0.0420000000,0.72500000,1.300000
2449,HD 149026 b,0.0428800000,0.61000000,1.271000
2450,HD 149026 b,0.0431300000,0.65400000,1.294000
2451,HD 149026 b,,0.74339231,
2452,HD 149026 b,,,1.345000
2453,HD 149026 b,,0.74000000,1.420000
2454,HD 149026 b,,0.81300000,1.345000
2455,HD 149143 b,0.0530000000,,1.210000
2456,HD 149143 b,0.0530000000,,1.200000
2457,HD 149143 b,0.0520000000,,1.100000
2458,HD 149143 b,0.0500000000,,1.730000
2459,HD 149806 b,12.4040000000,,0.930000
2460,HD 150010 b,1.4000000000,,1.300000
2461,HD 1502 b,1.3100000000,,1.610000
2462,HD 1502 b,1.2620000000,,1.460000
2463,HD 150706 b,6.7000000000,,1.170000
2464,HD 150706 b,11.5000000000,,1.170000
2465,HD 151450 b,0.1600000000,,1.140000
2466,HD 151450 c,14.1310000000,,1.140000
2467,HD 152079 b,4.1870000000,,1.147000
2468,HD 152079 b,3.2000000000,,1.023000
2469,HD 152079 b,3.9800000000,,1.100000
2470,HD 152581 b,1.4800000000,,0.927000
2471,HD 152581 b,1.4900000000,,1.720000
2472,HD 152581 b,1.6600000000,,1.300000
2473,HD 152843 b,,0.28615929,
2474,HD 152843 b,0.1053000000,0.30422035,1.150000
2475,HD 152843 b,0.1049000000,0.27210324,1.150000
2476,HD 152843 c,,0.37330854,
2477,HD 152843 c,,0.52011866,1.150000
2478,HD 152843 c,0.1482000000,0.52993222,1.150000
2479,HD 15337 b,0.0522000000,0.14631100,0.900000
2480,HD 15337 b,,0.15790910,0.829000
2481,HD 15337 b,,0.15393166,
2482,HD 15337 b,0.0524500000,0.15160000,0.851000
2483,HD 15337 c,,0.18169965,
2484,HD 15337 c,,0.22535501,0.829000
2485,HD 15337 c,0.1268000000,0.21322152,0.900000
2486,HD 15337 c,0.1235000000,0.22500000,0.851000
2487,HD 153557 b,0.0680000000,,0.790000
2488,HD 153557 c,0.1110000000,,0.790000
2489,HD 153557 d,21.4490000000,,0.790000
2490,HD 153950 b,1.2800000000,,1.120000
2491,HD 153950 b,1.2800000000,,1.250000
2492,HD 154088 b,0.1340000000,,0.910000
2493,HD 154345 b,4.2100000000,,0.710000
2494,HD 154345 b,4.2000000000,,0.880000
2495,HD 154345 b,4.1900000000,,0.880000
2496,HD 154345 b,4.3000000000,,0.950000
2497,HD 154345 b,,,0.893000
2498,HD 154345 b,4.1580000000,,0.890000
2499,HD 154345 b,4.2720000000,,0.886394
2500,HD 154345 b,,,
2501,HD 154391 b,7.4600000000,,2.070000
2502,HD 154672 b,0.6000000000,,1.180000
2503,HD 154672 b,0.6000000000,,1.030000
2504,HD 154672 b,0.5900000000,,1.080000
2505,HD 154857 b,1.2000000000,,0.990000
2506,HD 154857 b,1.2910000000,,1.718000
2507,HD 154857 b,1.2900000000,,1.960000
2508,HD 154857 c,5.3600000000,,1.718000
2509,HD 155193 b,1.0400000000,,1.221000
2510,HD 155358 b,0.6300000000,,1.150000
2511,HD 155358 b,0.6400000000,,0.920000
2512,HD 155358 c,1.0200000000,,0.920000
2513,HD 155918 b,0.0300000000,,1.030000
2514,HD 155918 c,13.1830000000,,1.030000
2515,HD 156098 b,0.1670000000,,1.290000
2516,HD 156098 c,8.4150000000,,1.290000
2517,HD 156279 b,0.5126000000,,0.997000
2518,HD 156279 b,0.4900000000,,0.950000
2519,HD 156279 b,0.4950000000,,0.930000
2520,HD 156279 b,0.5041000000,,0.959814
2521,HD 156279 b,0.5020000000,,0.940000
2522,HD 156279 c,5.4860000000,,0.940000
2523,HD 156279 c,,,0.930000
2524,HD 156279 c,5.4610000000,,0.959814
2525,HD 156279 c,5.5700000000,,0.997000
2526,HD 156411 b,1.8800000000,,1.250000
2527,HD 156668 b,,,0.790000
2528,HD 156668 b,0.0500000000,,0.772000
2529,HD 156668 b,0.0502400000,,0.785167
2530,HD 156668 c,1.5700000000,,0.785167
2531,HD 156846 b,1.0960000000,,1.350000
2532,HD 156846 b,1.1200000000,,1.380000
2533,HD 156846 b,0.9930000000,,1.430000
2534,HD 158038 b,1.5000000000,,1.300000
2535,HD 158038 b,1.5200000000,,1.650000
2536,HD 158259 b,,0.11439756,
2537,HD 158259 b,,,1.080000
2538,HD 158259 c,,,1.080000
2539,HD 158259 d,,,1.080000
2540,HD 158259 e,,,1.080000
2541,HD 158259 f,,,1.080000
2542,HD 158996 b,2.1000000000,,1.800000
2543,HD 15906 b,,0.16964092,
2544,HD 15906 b,0.0900000000,0.19983976,0.790000
2545,HD 15906 c,0.1410000000,0.26139754,0.790000
2546,HD 159243 b,0.1100000000,,1.125000
2547,HD 159243 c,0.8000000000,,1.125000
2548,HD 159868 b,2.0000000000,,0.970000
2549,HD 159868 b,2.2500000000,,1.087000
2550,HD 159868 b,2.3200000000,,1.190000
2551,HD 159868 b,2.3000000000,,1.420000
2552,HD 159868 c,1.0000000000,,1.087000
2553,HD 159868 c,1.0320000000,,1.190000
2554,HD 1605 b,1.4900000000,,1.720000
2555,HD 1605 b,1.4920000000,,1.330000
2556,HD 1605 b,1.4800000000,,1.310000
2557,HD 1605 c,3.5200000000,,1.310000
2558,HD 1605 c,3.5840000000,,1.330000
2559,HD 160691 b,,,1.130000
2560,HD 160691 b,1.5350000000,,1.030000
2561,HD 160691 b,1.4970000000,,1.080000
2562,HD 160691 b,1.6500000000,,1.080000
2563,HD 160691 b,1.5000000000,,1.080000
2564,HD 160691 b,1.5700000000,,
2565,HD 160691 b,1.5000000000,,1.080000
2566,HD 160691 c,5.2350000000,,1.080000
2567,HD 160691 c,5.5430000000,,1.030000
2568,HD 160691 c,4.1700000000,,1.080000
2569,HD 160691 c,,,1.130000
2570,HD 160691 c,5.5200000000,,
2571,HD 160691 d,0.0952000000,,
2572,HD 160691 d,0.0928600000,,1.030000
2573,HD 160691 d,0.0900000000,,1.100000
2574,HD 160691 d,0.0909400000,,1.080000
2575,HD 160691 d,,,1.130000
2576,HD 160691 e,0.9340000000,,1.030000
2577,HD 160691 e,,,1.130000
2578,HD 160691 e,0.9600000000,,
2579,HD 160691 e,0.9210000000,,1.080000
2580,HD 161178 b,0.8500000000,,1.060000
2581,HD 16141 b,0.3630000000,,1.120000
2582,HD 16141 b,0.3600000000,,1.110000
2583,HD 16141 b,0.3609000000,,1.101155
2584,HD 16175 b,2.1200000000,,1.630000
2585,HD 16175 b,2.1480000000,,1.340000
2586,HD 16175 b,2.1300000000,,1.340000
2587,HD 16175 b,2.1000000000,,1.290000
2588,HD 162020 b,0.0740000000,,0.750000
